time,angle_cmd,angle_meas,q_cmd,q_meas,elavator
0.07,0.000213688,-1.36154e-06,0.00107525,0.000293317,0.0039985
0.072,0.000856943,-7.26744e-07,0.00428835,0.000317396,0.0199833
0.074,-0.000127027,1.7935e-07,-0.00063603,0.000453047,-0.00532773
0.076,-1.02293e-06,9.98775e-07,-1.01085e-05,0.000409712,-0.00198565
0.078,-0.000470682,1.77948e-06,-0.00236231,0.00039035,-0.0136774
0.08,0.000365747,2.35828e-06,0.00181694,0.000289404,0.00773891
0.082,-0.000282444,3.03772e-06,-0.00142741,0.000339718,-0.00875208
0.084,0.000549049,3.58557e-06,0.00272732,0.000273923,0.012375
0.086,0.000216302,4.29936e-06,0.00106001,0.000356896,0.00363067
0.088,0.000331782,5.05446e-06,0.00163364,0.000377552,0.00640809
0.09,-0.000747846,5.88921e-06,-0.00376868,0.000417375,-0.0208445
0.092,-0.000419069,6.42101e-06,-0.00212745,0.000265899,-0.0119049
0.094,-0.000306415,6.77905e-06,-0.00156597,0.000179019,-0.00868053
0.0959999,-0.000243418,7.01079e-06,-0.00125215,0.000115869,-0.00680933
0.0979999,0.000772316,7.1441e-06,0.00382586,6.66585e-05,0.0188643
0.0999999,0.000397985,7.53974e-06,0.00195223,0.00019782,0.00885791
0.102,-0.000173607,8.05412e-06,-0.000908306,0.000257188,-0.00575325
0.104,-6.07073e-05,8.48109e-06,-0.000345942,0.000213486,-0.00272852
0.106,0.00017041,8.86417e-06,0.00080773,0.00019154,0.00315574
0.108,-0.000138754,9.28633e-06,-0.000740201,0.000211076,-0.00469111
0.11,0.000257971,9.63717e-06,0.00124167,0.000175424,0.00540715
0.112,-0.000533406,1.0059e-05,-0.00271732,0.000210935,-0.0145946
0.114,0.000102029,1.0271e-05,0.000458791,0.00010596,0.00181434
0.116,0.000321116,1.05055e-05,0.00155305,0.000117248,0.00724355
0.118,0.00020357,1.08382e-05,0.000963661,0.000166389,0.00405887
0.12,0.000113525,1.12234e-05,0.000511506,0.000192583,0.00167032
0.122,0.000178245,1.16268e-05,0.000833091,0.000201707,0.00323893
0.124,-0.000115287,1.20702e-05,-0.000636784,0.00022169,-0.00421894
0.126,-0.000201486,1.24486e-05,-0.00106967,0.000189202,-0.00623353
0.128,0.000352567,1.27347e-05,0.00169916,0.000143045,0.00785699
0.13,-0.000776288,1.3127e-05,-0.00394708,0.000196136,-0.0206811
0.132,0.000188297,1.32245e-05,0.000875361,4.87534e-05,0.00417627
0.134,0.00051363,1.33791e-05,0.00250125,7.73373e-05,0.0121871
0.136,0.000600952,1.37024e-05,0.00293625,0.000161616,0.0139684
0.138,-0.000786859,1.42169e-05,-0.00400538,0.000257239,-0.0212605
0.14,-1.9903e-05,1.44268e-05,-0.000171649,0.000104986,-0.00133334
0.142,4.54565e-05,1.46153e-05,0.000154206,9.42529e-05,0.000350195
0.144,0.000506606,1.48062e-05,0.002459,9.54475e-05,0.0118918
0.146,-0.000146249,1.51611e-05,-0.00080705,0.000177418,-0.00485812
0.148,0.000151635,1.54432e-05,0.00068096,0.000141045,0.0027692
0.15,0.000758308,1.57603e-05,0.00371274,0.000158549,0.0178761
0.152,-0.000155642,1.63234e-05,-0.000859827,0.000281568,-0.00561323
0.154,-0.00028632,1.68004e-05,-0.0015156,0.000238521,-0.00869441
0.156,-0.000946762,1.71494e-05,-0.00481956,0.00017448,-0.0249439
0.158,0.000157002,1.71445e-05,0.000699289,-2.45402e-06,0.003542
0.16,0.000724912,1.71892e-05,0.00353861,2.23727e-05,0.0176497
0.162,-0.000161645,1.74805e-05,-0.000895629,0.000145622,-0.00514822
0.164,-0.000908799,1.76958e-05,-0.00463247,0.000107643,-0.02369
0.166,0.000136762,1.75765e-05,0.000595928,-5.96221e-05,0.00329494
0.168,-0.000238519,1.7505e-05,-0.00128012,-3.57626e-05,-0.00621705
0.17,-2.21835e-05,1.73474e-05,-0.000197655,-7.88051e-05,-0.000590691
0.172,-0.00135342,1.71836e-05,-0.006853,-8.18892e-05,-0.0339197
0.174,0.000487125,1.65471e-05,0.00235289,-0.000318235,0.0133182
0.176,-0.000185328,1.61056e-05,-0.00100717,-0.000220765,-0.00397731
0.178,-3.78175e-05,1.56143e-05,-0.000267159,-0.000245662,-0.000153004
0.18,3.56749e-05,1.51274e-05,0.000102738,-0.000243458,0.00168892
0.182,0.000337492,1.46706e-05,0.00161411,-0.000228389,0.00918886
0.184,-0.000221503,1.43485e-05,-0.00117926,-0.000161022,-0.00512499
0.186,-0.000218554,1.3959e-05,-0.00116256,-0.00019475,-0.00488256
0.188,-0.000321339,1.35064e-05,-0.00167423,-0.000226331,-0.00729746
0.19,0.000116701,1.29576e-05,0.000518715,-0.000274396,0.00391551
0.192,5.95191e-05,1.24709e-05,0.000235241,-0.000243329,0.00234759
0.194,5.02302e-05,1.20236e-05,0.000191033,-0.000223651,0.00203231
0.196,-0.000593017,1.16107e-05,-0.00302314,-0.000206443,-0.0141528
0.198,-0.000440468,1.10052e-05,-0.00225737,-0.00030276,-0.00986187
0.2,0.00141487,1.02697e-05,0.007023,-0.000367756,0.0369389
0.202,0.000878316,1.00611e-05,0.00434128,-0.000104281,0.0222573
0.204,0.000210094,1.0167e-05,0.000999637,5.29111e-05,0.00477264
0.206,0.000500153,1.03382e-05,0.00244907,8.5614e-05,0.0118799
0.208,-0.000211915,1.06735e-05,-0.00111294,0.000167632,-0.00635304
0.21,1.06003e-05,1.09153e-05,-1.57519e-06,0.000120926,-0.000563895
0.212,-0.000156286,1.1146e-05,-0.000837161,0.000115366,-0.00472355
0.214,-0.000500452,1.13076e-05,-0.0025588,8.0763e-05,-0.0131851
0.216,-0.000429882,1.12824e-05,-0.00220582,-1.26096e-05,-0.0109753
0.218,0.000261734,1.11038e-05,0.00125315,-8.92685e-05,0.00671627
0.22,-0.0001282,1.10217e-05,-0.000696109,-4.10644e-05,-0.00327759
0.222,0.000110847,1.08948e-05,0.00049976,-6.346e-05,0.00281936
0.224,0.000345644,1.0809e-05,0.00167418,-4.28783e-05,0.00860571
0.226,-8.10795e-05,1.08449e-05,-0.000459622,1.79334e-05,-0.00237212
0.228,0.000761853,1.08471e-05,0.00375503,1.08943e-06,0.0188229
0.23,-0.000338935,1.11127e-05,-0.00175024,0.000132835,-0.009381
0.232,0.000697052,1.12435e-05,0.00342904,6.5397e-05,0.0168862
0.234,-0.000734872,1.1609e-05,-0.0037324,0.000182729,-0.0195468
0.236,0.000725232,1.16959e-05,0.00356768,4.34645e-05,0.0176852
0.238,-3.31549e-05,1.20293e-05,-0.000225921,0.000166681,-0.00190284
0.24,6.57286e-05,1.23315e-05,0.000266985,0.000151139,0.000640559
0.242,-0.000297279,1.26388e-05,-0.00154959,0.000153608,-0.0084717
0.244,6.91746e-05,1.28233e-05,0.000281756,9.22576e-05,0.000993683
0.246,0.000257019,1.30192e-05,0.00122,9.79832e-05,0.00566748
0.248,9.77117e-05,1.32919e-05,0.000422099,0.000136349,0.00148901
0.25,0.000631544,1.35819e-05,0.00308981,0.000144954,0.014814
0.252,-1.85828e-05,1.40753e-05,-0.00016329,0.00024672,-0.00196443
0.254,-4.55722e-05,1.45346e-05,-0.000300534,0.000229679,-0.00257075
0.256,9.48896e-05,1.49519e-05,0.000399689,0.000208621,0.00103756
0.258,-0.00119587,1.53781e-05,-0.00605625,0.000213103,-0.0313272
0.26,-0.000175529,1.536e-05,-0.000954443,-9.02952e-06,-0.00471699
0.262,0.000433896,1.52762e-05,0.0020931,-4.19281e-05,0.0107066
0.264,0.000723326,1.53433e-05,0.00353991,3.3577e-05,0.0175982
0.266,-0.000125073,1.5656e-05,-0.000703646,0.000156317,-0.00424192
0.268,-0.00124969,1.5905e-05,-0.00632798,0.000124539,-0.0322692
0.27,4.39678e-05,1.5699e-05,0.000141344,-0.000103006,0.00121756
0.272,0.00060138,1.55128e-05,0.00292933,-9.31098e-05,0.0151383
0.274,-0.000403241,1.5541e-05,-0.00209391,1.40994e-05,-0.0105351
0.276,9.6064e-05,1.54213e-05,0.000403213,-5.98342e-05,0.00232482
0.278,-0.000937479,1.53358e-05,-0.00476407,-4.27627e-05,-0.0236442
0.28,0.000634815,1.49204e-05,0.00309947,-0.000207702,0.0165313
0.282,-2.08355e-05,1.4742e-05,-0.000177888,-8.92132e-05,-0.000448817
0.284,-9.38606e-05,1.45597e-05,-0.000542101,-9.11654e-05,-0.00226463
0.286,-0.000152754,1.43481e-05,-0.000835511,-0.000105802,-0.0036658
0.288,1.68187e-05,1.40879e-05,1.36539e-05,-0.000130052,0.000702716
0.29,0.000558593,1.38412e-05,0.00272376,-0.000123399,0.0142485
0.292,-0.000310318,1.37971e-05,-0.00162057,-2.20146e-05,-0.00799613
0.294,-0.000125844,1.36417e-05,-0.000697431,-7.7694e-05,-0.00310821
0.296,-0.000231428,1.34449e-05,-0.00122437,-9.84155e-05,-0.00565054
0.298,-0.000646237,1.31716e-05,-0.00329705,-0.000136657,-0.0158543
0.3,0.000176342,1.268e-05,0.000818309,-0.000245815,0.00527887
0.302,0.000754719,1.22688e-05,0.00371225,-0.000205586,0.0195866
0.304,-0.000157716,1.21373e-05,-0.000849268,-6.57382e-05,-0.00392805
0.306,0.000752744,1.19526e-05,0.00370396,-9.23581e-05,0.0190091
0.308,-2.52496e-05,1.20365e-05,-0.00018643,4.19374e-05,-0.00111656
0.31,0.000688646,1.21036e-05,0.00338271,3.35623e-05,0.0168045
0.312,0.000166028,1.24051e-05,0.000768117,0.000150746,0.00315179
0.314,-0.000974012,1.27467e-05,-0.00493379,0.000170799,-0.0255091
0.316,0.000485928,1.27266e-05,0.00236601,-1.00418e-05,0.0119179
0.318,0.0003173,1.28736e-05,0.00152213,7.35174e-05,0.00729521
0.32,6.1989e-05,1.31208e-05,0.000244341,0.000123604,0.000657034
0.322,-0.00120697,1.3374e-05,-0.00610172,0.000126555,-0.0311503
0.324,8.56404e-05,1.31876e-05,0.000362264,-9.31848e-05,0.00227286
0.326,-0.000118526,1.30355e-05,-0.000657807,-7.60323e-05,-0.00291907
0.328,0.000116591,1.28446e-05,0.000518733,-9.54521e-05,0.00306687
0.33,-0.00064926,1.26992e-05,-0.0033098,-7.27113e-05,-0.0162219
0.332,0.000137286,1.23286e-05,0.000624789,-0.000185295,0.00402209
0.334,-0.000141488,1.20193e-05,-0.000767538,-0.00015467,-0.00309879
0.336,0.000281472,1.16707e-05,0.00134901,-0.000174299,0.0075973
0.338,0.000668105,1.14331e-05,0.00328336,-0.000118794,0.0170256
0.34,0.000197406,1.1437e-05,0.000929845,1.96915e-06,0.00466346
0.342,0.000122396,1.15062e-05,0.000554448,3.45871e-05,0.00262858
0.344,-0.000405323,1.16112e-05,-0.00208467,5.2526e-05,-0.0106781
0.346,0.000354862,1.15654e-05,0.00171649,-2.29209e-05,0.00872233
0.348,0.000299076,1.16423e-05,0.00143717,3.84411e-05,0.00703292
0.35,0.000636708,1.18166e-05,0.00312445,8.7159e-05,0.0152561
0.352,-3.84768e-05,1.22022e-05,-0.000253395,0.00019279,-0.00216573
0.354,4.33685e-05,1.25523e-05,0.000154081,0.000175059,-3.99033e-05
0.356,0.000269028,1.28972e-05,0.00128065,0.000172446,0.0056171
0.358,0.00064743,1.33161e-05,0.00317057,0.000209466,0.0149112
0.36,0.000579983,1.39382e-05,0.00283023,0.000311052,0.0127267
0.362,-2.34579e-05,1.47302e-05,-0.000190941,0.000395991,-0.00280966
0.364,-0.000331812,1.54723e-05,-0.00173642,0.000371044,-0.0104334
0.366,2.7469e-05,1.60584e-05,5.70528e-05,0.000293063,-0.00107848
0.368,-2.40078e-05,1.66216e-05,-0.000203147,0.000281606,-0.00232704
0.37,0.000192447,1.71448e-05,0.000876512,0.000261562,0.00317762
0.372,-0.0011589,1.77054e-05,-0.00588302,0.000280318,-0.0307755
0.374,-7.55732e-05,1.78277e-05,-0.000467004,6.11521e-05,-0.00260483
0.376,0.00071971,1.79119e-05,0.00350899,4.21029e-05,0.0174051
0.378,0.000884078,1.82387e-05,0.0043292,0.000163377,0.0209414
0.38,-3.22986e-05,1.88542e-05,-0.000255764,0.000307788,-0.00271111
0.382,0.000260075,1.94236e-05,0.00120326,0.000284707,0.00470859
0.384,-0.000205033,2.00514e-05,-0.00112542,0.000313871,-0.00709503
0.386,-0.000386215,2.05714e-05,-0.00203393,0.000260021,-0.0113913
0.388,-0.000510012,2.09251e-05,-0.00265469,0.000176815,-0.0141073
0.39,-7.42691e-05,2.10765e-05,-0.000476728,7.5706e-05,-0.00271751
0.392,0.000701261,2.11878e-05,0.00340036,5.5674e-05,0.0168016
0.394,0.00088637,2.15329e-05,0.00432418,0.000172543,0.0208778
0.396,-0.00112839,2.21657e-05,-0.0057528,0.000316387,-0.030287
0.398,0.000802686,2.2366e-05,0.0039016,0.000100159,0.0191042
0.4,0.000856877,2.28311e-05,0.00417023,0.000232553,0.0198247
0.402,-0.000795127,2.35676e-05,-0.00409347,0.000368225,-0.0222168
0.404,-5.67798e-05,2.39832e-05,-0.000403815,0.000207798,-0.00297247
0.406,-7.20039e-06,2.43516e-05,-0.00015776,0.00018422,-0.00162773
0.408,0.000807932,2.46923e-05,0.0039162,0.00017037,0.0188488
0.41,0.00146917,2.52924e-05,0.00721937,0.00030004,0.0347855
0.412,-0.000359987,2.63715e-05,-0.00193179,0.000539537,-0.0121925
0.414,0.0013626,2.72655e-05,0.00667668,0.000446996,0.0313748
0.416,0.000813793,2.85868e-05,0.00392603,0.00066066,0.0165859
0.418,-0.000652683,3.01227e-05,-0.00341403,0.000767952,-0.0206927
0.42,0.000362198,3.13484e-05,0.00165425,0.000612864,0.00543457
0.422,-0.000459547,3.26339e-05,-0.0024609,0.000642735,-0.0153216
0.424001,0.000405609,3.36877e-05,0.00185961,0.000526914,0.00687341
0.426001,-7.47333e-05,3.48237e-05,-0.000547785,0.000568002,-0.00538015
0.428001,2.79984e-05,3.58693e-05,-3.93542e-05,0.000522768,-0.00261745
0.430001,-6.61592e-05,3.68642e-05,-0.000515117,0.000497475,-0.00487992
0.432001,-0.000660035,3.77776e-05,-0.00348906,0.000456683,-0.0195851
0.434001,-0.00038086,3.84046e-05,-0.00209632,0.000313498,-0.0119296
0.436001,0.000582157,3.88562e-05,0.0027165,0.000225811,0.0125979
0.438001,-0.000406859,3.94782e-05,-0.00223169,0.000310985,-0.0125944
0.440001,6.53338e-06,3.99155e-05,-0.000166911,0.000218678,-0.00181283
0.442001,-7.50558e-05,4.03217e-05,-0.000576887,0.000203072,-0.00379249
0.444001,0.00011259,4.06693e-05,0.000359601,0.000173817,0.00103809
0.446001,0.000542713,4.10268e-05,0.00250843,0.000178766,0.0117808
0.448001,-0.000742039,4.15445e-05,-0.00391792,0.000258848,-0.0207931
0.450001,0.000285554,4.17642e-05,0.00121895,0.000109845,0.0056473
0.452001,-0.000187087,4.206e-05,-0.00114574,0.000147911,-0.00637939
0.454001,-5.38023e-06,4.22626e-05,-0.000238214,0.000101284,-0.00161203
0.456001,0.000507344,4.24399e-05,0.00232452,8.86488e-05,0.0112872
0.458001,-0.000604485,4.27729e-05,-0.00323629,0.000166477,-0.0169401
0.460001,0.000476168,4.28642e-05,0.00216652,4.56771e-05,0.0106992
0.462001,4.42246e-05,4.31041e-05,5.60218e-06,0.000119963,-0.000477951
0.464001,-0.000421294,4.33342e-05,-0.00232314,0.000115017,-0.0121213
0.466001,-0.000300866,4.33914e-05,-0.00172129,2.86346e-05,-0.00869763
0.468001,-0.000899769,4.33262e-05,-0.00471547,-3.26306e-05,-0.0234091
0.470001,8.27914e-05,4.29341e-05,0.000199287,-0.000196059,0.00198582
0.472001,-0.000675794,4.2575e-05,-0.00359185,-0.000179544,-0.0170865
0.474001,4.77593e-05,4.19815e-05,2.88893e-05,-0.000296756,0.00160645
0.476001,-0.000540175,4.14184e-05,-0.00290797,-0.000281554,-0.0131801
0.478001,-1.97704e-05,4.06782e-05,-0.000302243,-0.000370061,0.00029173
0.480001,5.67135e-06,3.99521e-05,-0.000171404,-0.000363085,0.000912964
0.482001,-0.000262682,3.92484e-05,-0.00150965,-0.000351853,-0.00584601
0.484001,-2.09865e-07,3.84722e-05,-0.00019341,-0.000388083,0.000918293
0.486001,0.000818238,3.77192e-05,0.00390259,-0.000376481,0.0213831
0.488001,-0.000162056,3.72757e-05,-0.000996658,-0.00022178,-0.00389442
0.490001,0.000385662,3.67835e-05,0.00174439,-0.000246083,0.00995224
0.492001,-0.00030087,3.64372e-05,-0.00168653,-0.000173137,-0.00758225
0.494001,-0.000686224,3.59894e-05,-0.00361107,-0.000223904,-0.0169849
0.496001,-0.000226359,3.53098e-05,-0.00130834,-0.000339813,-0.00490147
0.498001,-0.00032075,3.45706e-05,-0.0017766,-0.000369592,-0.00710794
0.500001,0.0294004,3.37418e-05,0.146833,-0.00041442,0.35
0.502001,0.0294115,3.7824e-05,0.146868,0.00204111,0.35
0.504001,0.0301443,4.67518e-05,0.150488,0.00446389,0.35
0.506001,0.0293958,6.04605e-05,0.146677,0.00685437,0.35
0.508001,0.0296577,7.88865e-05,0.147894,0.00921298,0.35
0.510001,0.0309052,0.000101967,0.154016,0.0115401,0.35
0.512001,0.0295929,0.000129639,0.147316,0.0138363,0.35
0.514,0.0292283,0.000161843,0.145332,0.0161018,0.35
0.516,0.0301697,0.000198517,0.149856,0.0183371,0.35
0.518,0.0307594,0.000239602,0.152599,0.0205426,0.35
0.52,0.030171,0.00028504,0.14943,0.0227187,0.35
0.522,0.0299313,0.000334771,0.147983,0.0248658,0.35
0.524,0.0310602,0.00038874,0.153357,0.0269842,0.35
0.526,0.0304554,0.000446889,0.150043,0.0290745,0.35
0.528,0.0308751,0.000509162,0.15183,0.0311368,0.35
0.53,0.0294734,0.000575506,0.144489,0.0331716,0.35
0.532,0.0302022,0.000645864,0.147782,0.0351794,0.35
0.534,0.0304508,0.000720185,0.148653,0.0371603,0.35
0.536,0.0297981,0.000798414,0.144998,0.0391148,0.35
0.538,0.0302724,0.000880501,0.14696,0.0410433,0.35
0.54,0.0300637,0.000966393,0.145487,0.042946,0.35
0.542,0.0299718,0.00105604,0.144579,0.0448234,0.35
0.544,0.0291256,0.00114939,0.139881,0.0466758,0.35
0.546,0.0303636,0.0012464,0.145586,0.0485034,0.35
0.548,0.0305402,0.00134701,0.145966,0.0503067,0.35
0.55,0.0294309,0.00145118,0.139898,0.052086,0.35
0.552,0.0305875,0.00155887,0.145143,0.0538415,0.35
0.554,0.0296476,0.00167001,0.139888,0.0555736,0.35
0.556,0.0294411,0.00178458,0.138283,0.0572826,0.35
0.558,0.029679,0.00190252,0.138882,0.0589689,0.35
0.56,0.0300928,0.00202378,0.140345,0.0606326,0.35
0.562,0.0299106,0.00214833,0.138812,0.0622742,0.35
0.564,0.0301294,0.00227612,0.139267,0.0638938,0.35
0.566,0.0307585,0.0024071,0.141757,0.0654919,0.35
0.568,0.0301571,0.00254124,0.138079,0.0670687,0.35
0.57,0.0303694,0.00267849,0.138455,0.0686245,0.35
0.572,0.029856,0.00281881,0.135186,0.0701595,0.35
0.574,0.0292832,0.00296216,0.131605,0.071674,0.33995
0.576,0.0294262,0.00310835,0.131589,0.073098,0.333337
0.578,0.0304636,0.00325726,0.136032,0.0744567,0.34937
0.58,0.0299166,0.00340908,0.132538,0.0759095,0.325202
0.582,0.0299746,0.00356343,0.132056,0.0771738,0.317019
0.584,0.0296473,0.00372016,0.129636,0.078364,0.299481
0.586,0.0302426,0.00387899,0.131818,0.0794155,0.30566
0.588,0.0299866,0.00403998,0.129733,0.0804962,0.290322
0.589999,0.0305459,0.00420289,0.131715,0.0814552,0.29594
0.591999,0.0303785,0.00436777,0.130054,0.0824407,0.283184
0.593999,0.0302073,0.00453442,0.128365,0.0833238,0.270772
0.595999,0.0301052,0.00470264,0.127013,0.0841082,0.260519
0.597999,0.0303484,0.00487226,0.127381,0.0848104,0.259275
0.599999,0.0297934,0.00504325,0.123751,0.0854945,0.238086
0.601999,0.0302517,0.00521529,0.125182,0.0860212,0.243001
0.603999,0.0298017,0.00538844,0.122066,0.0865753,0.225008
0.605999,0.0298737,0.00556243,0.121556,0.086996,0.220699
0.607999,0.0297977,0.0057372,0.120302,0.0873809,0.212834
0.609999,0.0304912,0.00591261,0.122893,0.0877057,0.224514
0.611999,0.0293163,0.00608882,0.116137,0.0881079,0.189006
0.613999,0.0287925,0.00626533,0.112636,0.0882561,0.171002
0.615999,0.029685,0.00644189,0.116215,0.0882764,0.189077
0.617999,0.0305656,0.00661873,0.119734,0.0884229,0.206252
0.619999,0.0302342,0.00679611,0.117191,0.0886877,0.192495
0.621999,0.0298597,0.00697381,0.11443,0.0888527,0.178121
0.623999,0.0287875,0.00715164,0.108179,0.0889148,0.146751
0.625999,0.0298099,0.00732916,0.112404,0.0887565,0.1689
0.627999,0.0291292,0.00750667,0.108113,0.0887554,0.147645
0.629999,0.0302809,0.00768388,0.112985,0.0886055,0.173
0.631999,0.0312111,0.00786115,0.11675,0.0886351,0.191958
0.633999,0.0295637,0.00803874,0.107625,0.088797,0.14571
0.635999,0.0300459,0.00821601,0.109149,0.088633,0.154359
0.637999,0.0302265,0.00839307,0.109167,0.0885318,0.155161
0.639999,0.0299665,0.00856995,0.106983,0.0884375,0.144897
0.641999,0.030459,0.00874649,0.108562,0.0882726,0.15382
0.643999,0.02986,0.00892284,0.104686,0.0881724,0.135104
0.645999,0.0307578,0.00909872,0.108295,0.0879425,0.154505
0.647999,0.0304018,0.00927443,0.105637,0.0878514,0.141846
0.649999,0.0297417,0.00944977,0.10146,0.087673,0.121989
0.651999,0.0306267,0.00962449,0.105011,0.0873579,0.141498
0.653999,0.030147,0.00979885,0.101741,0.0871837,0.126163
0.655999,0.0297555,0.00997266,0.0989143,0.0869043,0.113548
0.657999,0.0303445,0.0101457,0.100994,0.0865405,0.12591
0.659999,0.030887,0.0103183,0.102844,0.086268,0.136688
0.661999,0.029916,0.0104904,0.097128,0.0860745,0.109187
0.663999,0.029751,0.0106618,0.0954458,0.0856912,0.10279
0.665999,0.0300828,0.0108323,0.0962524,0.0852682,0.109048
0.667998,0.0297401,0.0110021,0.0936897,0.0848946,0.0981899
0.669998,0.030234,0.011171,0.0953147,0.08445,0.108647
0.671998,0.0299657,0.0113392,0.0931325,0.0840845,0.0996534
0.673998,0.0304779,0.0115065,0.0948567,0.083661,0.110505
0.675998,0.0296839,0.0116732,0.0900539,0.083319,0.0882674
0.677998,0.0299953,0.0118388,0.0907826,0.082826,0.094456
0.679998,0.0297371,0.0120036,0.0886674,0.0823828,0.0861582
0.681998,0.0300682,0.0121674,0.0895043,0.0818875,0.0928959
0.683998,0.0298415,0.0123303,0.0875562,0.0814459,0.0854241
0.685998,0.0296333,0.0124922,0.0857057,0.080958,0.0786588
0.687998,0.0303215,0.012653,0.0883422,0.0804291,0.0945648
0.689998,0.0301826,0.0128131,0.0868477,0.0800187,0.0892126
0.691998,0.02924,0.0129722,0.0813391,0.0795763,0.0638993
0.693998,0.0296126,0.0131301,0.0824122,0.0789625,0.0723682
0.695998,0.0300392,0.013287,0.0837612,0.0784163,0.0818977
0.697998,0.0297745,0.0134429,0.0816582,0.077944,0.0737813
0.699998,0.0293749,0.0135977,0.0788862,0.0774212,0.0625496
0.701998,0.0306928,0.0137514,0.084707,0.0768268,0.0947047
0.703998,0.0302792,0.0139043,0.0818745,0.0764654,0.0824035
0.705998,0.0296368,0.0140563,0.0779024,0.0760227,0.0647754
0.707998,0.030632,0.0142073,0.0821239,0.0754624,0.0887508
0.709998,0.0304209,0.0143574,0.0803176,0.0750775,0.081696
0.711998,0.0294884,0.0145067,0.0749082,0.0746484,0.0567977
0.713998,0.0302672,0.0146548,0.0780618,0.0740506,0.0755941
0.715998,0.0302092,0.014802,0.0770361,0.0735925,0.072791
0.717998,0.0304983,0.0149482,0.0777504,0.0731208,0.0787672
0.719998,0.0307883,0.0150936,0.0784734,0.0726972,0.0845581
0.721998,0.0296302,0.0152383,0.0719598,0.0723198,0.0538734
0.723998,0.0302261,0.0153817,0.074222,0.0717327,0.068145
0.725998,0.0295308,0.0155242,0.0700329,0.0712532,0.0495844
0.727998,0.0295893,0.0156655,0.0696189,0.0706503,0.0505187
0.729998,0.0292249,0.0158057,0.0670964,0.0700619,0.0408185
0.731998,0.0298242,0.0159445,0.0693985,0.0694135,0.055571
0.733998,0.0299477,0.0160822,0.0693274,0.068877,0.0579027
0.735998,0.0303771,0.016219,0.0707905,0.0683639,0.0678074
0.737998,0.030099,0.0163548,0.0687209,0.0679271,0.0596519
0.739998,0.0306667,0.0164897,0.0708847,0.0674389,0.0729461
0.741998,0.0300121,0.0166238,0.0669414,0.0670504,0.0551711
0.743998,0.0294354,0.0167569,0.0633923,0.0665426,0.0399332
0.745997,0.0302903,0.0168888,0.0670078,0.0659349,0.0610601
0.747997,0.0305915,0.0170197,0.0678591,0.0654831,0.0675987
0.749997,0.0305089,0.0171499,0.0667949,0.0650832,0.0642944
0.751997,0.0295383,0.0172792,0.0612952,0.0646655,0.038851
0.753997,0.0294664,0.0174074,0.0602949,0.0640753,0.0367631
0.755997,0.0300933,0.0175343,0.0627946,0.0634783,0.0522394
0.757997,0.0294723,0.0176603,0.0590599,0.0629976,0.0359299
0.759997,0.0305478,0.0177851,0.063813,0.0624091,0.0626522
0.761997,0.0303799,0.0179092,0.0623537,0.0620155,0.0573267
0.763997,0.0299954,0.0180324,0.0598151,0.06159,0.0467439
0.765997,0.0303854,0.0181546,0.061154,0.061096,0.0559089
0.767997,0.0296141,0.0182759,0.0566912,0.0606727,0.0356713
0.769997,0.0301742,0.0183961,0.0588902,0.0601134,0.0494502
0.771997,0.0298869,0.0185154,0.0568573,0.0596581,0.0415347
0.773997,0.0298621,0.0186337,0.0561417,0.0591534,0.0404502
0.775997,0.0298814,0.018751,0.0556518,0.0586478,0.0404985
0.777997,0.0305106,0.0188673,0.0582165,0.0581493,0.0558149
0.779997,0.0302978,0.0189829,0.0565745,0.0577647,0.049516
0.781997,0.0291253,0.0190976,0.0501388,0.0573411,0.0193836
0.783997,0.0296441,0.019211,0.0521659,0.0567123,0.0326177
0.785997,0.0304767,0.0193233,0.0557667,0.0561844,0.0532571
0.787997,0.0301063,0.019435,0.0533565,0.0558081,0.0430628
0.789997,0.0303303,0.0195457,0.0539229,0.0553654,0.0480941
0.791997,0.0295758,0.0196556,0.0496008,0.0549639,0.0284374
0.793997,0.0298881,0.0197645,0.0506182,0.0544301,0.0361553
0.795997,0.0303711,0.0198724,0.0524936,0.0539575,0.047881
0.797997,0.0303196,0.0199795,0.0517003,0.0535732,0.0458169
0.799997,0.0308104,0.0200859,0.0536225,0.0531796,0.0574006
0.801997,0.0297929,0.0201916,0.0480063,0.0528723,0.0308069
0.803997,0.0307845,0.0202964,0.0524406,0.052383,0.0554256
0.805997,0.0298414,0.0204006,0.0472044,0.0520726,0.0307482
0.807997,0.0302731,0.0205037,0.0488469,0.0515935,0.0413285
0.809997,0.0298457,0.0206061,0.0461979,0.0511949,0.030027
0.811997,0.0307713,0.0207076,0.0503186,0.0507225,0.0529884
0.813997,0.0297748,0.0208084,0.044832,0.0504171,0.0270265
0.815997,0.0296707,0.0209083,0.0438119,0.0499341,0.02428
0.817997,0.0300089,0.0210072,0.0450088,0.0494382,0.0326994
0.819997,0.0306062,0.0211052,0.0475052,0.049008,0.0473177
0.821997,0.0302835,0.0212025,0.0454047,0.0486857,0.0383935
0.823996,0.0295346,0.0212992,0.0411772,0.0483053,0.0190864
0.825996,0.0295086,0.0213947,0.0405692,0.0477949,0.0185267
0.827996,0.0294153,0.0214893,0.0396302,0.0472873,0.0162927
0.829996,0.0308765,0.0215829,0.0464681,0.0467709,0.0530618
0.831996,0.0290455,0.0216759,0.0368479,0.0465187,0.0061249
